tweet,y
  (0, 6213)	0.42318677322349496
  (0, 5266)	0.36397372293811675
  (0, 2899)	0.37283887427833345
  (0, 2898)	0.30505484029171476
  (0, 2112)	0.33062856535571655
  (0, 356)	0.4360196803194004",0
"  (0, 6928)	0.3269905494493597
  (0, 5856)	0.5259628322788054
  (0, 5719)	0.2981886453862308
  (0, 3129)	0.2981886453862308
  (0, 2394)	0.34383858327565836
  (0, 2393)	0.34383858327565836
  (0, 2391)	0.2730022697458412
  (0, 2099)	0.25491377472349086
  (0, 254)	0.25029208662945956",0
"  (0, 4268)	0.5519906585914673
  (0, 4264)	0.5519906585914673
  (0, 3129)	0.478705284273708
  (0, 2514)	0.40181323579984857",1
"  (0, 7076)	0.2988754562422669
  (0, 6612)	0.5057100286022564
  (0, 5958)	0.48093032067355507
  (0, 3400)	0.48093032067355507
  (0, 3129)	0.4385691301730488",1
"  (0, 4607)	0.5589537790453619
  (0, 4542)	0.5520526970137375
  (0, 3129)	0.6187151950702093",1
"  (0, 5579)	0.5136114963295824
  (0, 3145)	0.45673810057215747
  (0, 2551)	0.5136114963295824
  (0, 1536)	0.5136114963295824",0
"  (0, 6614)	0.3505169486942324
  (0, 4695)	0.31964279790977546
  (0, 4663)	0.31964279790977546
  (0, 3647)	0.3685771691447503
  (0, 2899)	0.2887686471253186
  (0, 2624)	0.3685771691447503
  (0, 2345)	0.3505169486942324
  (0, 788)	0.3505169486942324
  (0, 254)	0.26830016535770695",0
"  (0, 5257)	0.6115550754529966
  (0, 4095)	0.3057775377264983
  (0, 3145)	0.2719180796708893
  (0, 2996)	0.3057775377264983
  (0, 2597)	0.3057775377264983
  (0, 505)	0.2907944888497288
  (0, 413)	0.3057775377264983
  (0, 209)	0.3057775377264983",0
"  (0, 6363)	0.243086718322966
  (0, 4790)	0.3844791967560005
  (0, 3214)	0.4433394240760407
  (0, 3145)	0.3942474183469368
  (0, 2400)	0.4433394240760407
  (0, 1979)	0.3473425280378076
  (0, 564)	0.3520043268196584",0
"  (0, 6151)	0.34751602653047814
  (0, 4865)	0.34751602653047814
  (0, 3965)	0.24315795479252272
  (0, 3878)	0.34751602653047814
  (0, 3552)	0.34751602653047814
  (0, 3145)	0.30903476851706146
  (0, 2020)	0.34751602653047814
  (0, 2008)	0.34751602653047814
  (0, 1659)	0.34751602653047814",0
"  (0, 6603)	0.4480154180225732
  (0, 5238)	0.3984056286064199
  (0, 4692)	0.42606273648916826
  (0, 3152)	0.42606273648916826
  (0, 2307)	0.27708918180536085
  (0, 1687)	0.4480154180225732",0
"  (0, 6871)	0.42569892787514574
  (0, 4501)	0.3897424510841296
  (0, 4216)	0.35138399327464803
  (0, 3898)	0.3798326647249433
  (0, 3152)	0.4668169914571969
  (0, 330)	0.42569892787514574",1
"  (0, 5344)	0.4573865683675512
  (0, 4491)	0.4992026644958334
  (0, 3153)	0.4439247922053465
  (0, 2797)	0.3963588355099595
  (0, 2665)	0.43292572020595504",0
"  (0, 6990)	0.3294083514382077
  (0, 6701)	0.3294083514382077
  (0, 6479)	0.3294083514382077
  (0, 6363)	0.180617357245355
  (0, 6161)	0.24919809899584308
  (0, 5599)	0.3294083514382077
  (0, 4656)	0.3294083514382077
  (0, 3153)	0.292932198410036
  (0, 3025)	0.15027771044951746
  (0, 1750)	0.23395175466872775
  (0, 1403)	0.30181520687214125
  (0, 987)	0.3294083514382077",0
"  (0, 5162)	0.44362560890202357
  (0, 4958)	0.36930432648038464
  (0, 3859)	0.36930432648038464
  (0, 3153)	0.3945019132614122
  (0, 909)	0.44362560890202357
  (0, 124)	0.421888027290941",0
"  (0, 3153)	0.5416729427318083
  (0, 1505)	0.5792755917372998
  (0, 1200)	0.6091224933703107",0
"  (0, 4678)	0.5483256689519673
  (0, 3660)	0.47552687920483616
  (0, 3299)	0.521457801680294
  (0, 3156)	0.44865901193316277",1
"  (0, 5586)	0.3885280493834807
  (0, 4702)	0.3885280493834807
  (0, 4638)	0.3694902390943695
  (0, 3941)	0.3885280493834807
  (0, 3551)	0.3885280493834807
  (0, 3159)	0.3297070478854277
  (0, 273)	0.3885280493834807",0
"  (0, 6957)	0.2691982418513861
  (0, 5290)	0.3390475184863867
  (0, 5067)	0.2822463648330868
  (0, 5005)	0.3390475184863867
  (0, 4539)	0.3390475184863867
  (0, 4051)	0.3390475184863867
  (0, 3679)	0.2593170193428158
  (0, 3138)	0.3390475184863867
  (0, 1002)	0.30150399806823114
  (0, 778)	0.3390475184863867",1
"  (0, 6455)	0.33160660671653
  (0, 5610)	0.2536259142435476
  (0, 4750)	0.2713319856141552
  (0, 3141)	0.33160660671653
  (0, 3007)	0.30382932360199316
  (0, 2230)	0.66321321343306
  (0, 241)	0.33160660671653",1
"  (0, 6989)	0.4437550164582938
  (0, 5134)	0.5574255863887088
  (0, 4045)	0.6243207302018956
  (0, 3769)	0.3202839784433114",1
"  (0, 4789)	0.5058177093714001
  (0, 4194)	0.6181817961569048
  (0, 2272)	0.48432604050855504
  (0, 2120)	0.35697058460298725",1
"  (0, 6715)	0.37684796541713533
  (0, 5194)	0.621590493594311
  (0, 2809)	0.2919522692279126
  (0, 127)	0.621590493594311",1
"  (0, 6823)	0.316227766016838
  (0, 6734)	0.316227766016838
  (0, 5957)	0.316227766016838
  (0, 5575)	0.316227766016838
  (0, 5420)	0.316227766016838
  (0, 4594)	0.316227766016838
  (0, 4464)	0.316227766016838
  (0, 2540)	0.316227766016838
  (0, 1535)	0.316227766016838
  (0, 434)	0.316227766016838",1
"  (0, 6773)	0.24970132937217906
  (0, 6563)	0.3568676742524824
  (0, 6013)	0.29200146406975913
  (0, 5107)	0.3568676742524824
  (0, 5077)	0.3568676742524824
  (0, 4854)	0.3568676742524824
  (0, 2415)	0.3568676742524824
  (0, 2285)	0.29708108242132897
  (0, 1256)	0.3568676742524824",0
"  (0, 7006)	0.2944004241119847
  (0, 5528)	0.304256347771726
  (0, 4807)	0.26163013885436964
  (0, 3571)	0.34757813853821135
  (0, 2959)	0.2990540436898694
  (0, 2646)	0.20482008814339606
  (0, 2505)	0.34757813853821135
  (0, 2498)	0.3654869381816109
  (0, 2031)	0.3348716429766684
  (0, 118)	0.3654869381816109",1
"  (0, 6270)	0.3407685735737212
  (0, 6081)	0.32345975544638356
  (0, 5182)	0.4015629936664169
  (0, 4954)	0.4015629936664169
  (0, 4291)	0.2626653353536879
  (0, 2899)	0.31461200563701736
  (0, 1265)	0.35709698925737376
  (0, 308)	0.4015629936664169",0
"  (0, 7076)	0.2972426841360848
  (0, 6886)	0.3363579308907122
  (0, 3586)	0.4361732042867872
  (0, 2683)	0.5029473085084091
  (0, 1709)	0.3940434351652845
  (0, 274)	0.4472547830755765",0
"  (0, 6863)	0.7614624710531336
  (0, 4761)	0.3230906285979286
  (0, 4066)	0.31152745460545866
  (0, 1929)	0.31152745460545866
  (0, 1360)	0.3488389899995971",1
"  (0, 6416)	0.5983018496251155
  (0, 4934)	0.42500860209589747
  (0, 4655)	0.4588792071737114
  (0, 4308)	0.5008317662681581",1
"  (0, 6013)	0.8734175408684223
  (0, 3769)	0.4869720724059622",1
"  (0, 3169)	0.5241827275631545
  (0, 3015)	0.48394773470285724
  (0, 2307)	0.3820352735301044
  (0, 1429)	0.587431790065198",0
"  (0, 6682)	0.38226763094186034
  (0, 5664)	0.3037061057096526
  (0, 5311)	0.37101675118786565
  (0, 4838)	0.41721605555180696
  (0, 4837)	0.3312627950445425
  (0, 3172)	0.37101675118786565
  (0, 2390)	0.3268756884758147
  (0, 1576)	0.30931409320835807",0
"  (0, 5975)	0.34691188709581455
  (0, 5528)	0.38174806911144765
  (0, 4701)	0.30156283415499363
  (0, 3769)	0.20920353859260438
  (0, 3172)	0.40779469085454906
  (0, 3025)	0.20920353859260438
  (0, 3014)	0.3693819184823113
  (0, 2898)	0.29395943389928497
  (0, 454)	0.40779469085454906",0
"  (0, 6570)	0.43540318813230705
  (0, 6526)	0.45783713203094395
  (0, 6387)	0.3463547370723602
  (0, 3172)	0.407139761375262
  (0, 2523)	0.43540318813230705
  (0, 2313)	0.35427235127364454",0
"  (0, 6262)	0.5602171706983339
  (0, 5848)	0.41146202633184514
  (0, 5266)	0.42847636089095975
  (0, 2994)	0.4238054480201679
  (0, 1491)	0.3919855519374542",0
"  (0, 6799)	0.3482135226491105
  (0, 6213)	0.4001767849207404
  (0, 3172)	0.4001767849207404
  (0, 3025)	0.20529546201936916
  (0, 1758)	0.4500071201461581
  (0, 1576)	0.33362461116511244
  (0, 969)	0.4500071201461581",0
"  (0, 6194)	0.3204505308824842
  (0, 5766)	0.3204505308824842
  (0, 4707)	0.23992217342304883
  (0, 4020)	0.3204505308824842
  (0, 3216)	0.21689157333337045
  (0, 2165)	0.30474850776300466
  (0, 2160)	0.24796320590910995
  (0, 1275)	0.24796320590910995
  (0, 1216)	0.6094970155260093",1
"  (0, 5686)	0.5274327105287074
  (0, 5593)	0.48850206219214826
  (0, 5310)	0.5756527030907661
  (0, 3216)	0.3896208882011509",0
"  (0, 6773)	0.3949227434335344
  (0, 5201)	0.5171362877801019
  (0, 4216)	0.4040307431703556
  (0, 3216)	0.3820147968523894
  (0, 3162)	0.5171362877801019",0
"  (0, 5600)	0.4541645612483203
  (0, 4105)	0.5107174978185687
  (0, 3216)	0.3456705823694619
  (0, 2837)	0.39061704345094583
  (0, 1619)	0.5107174978185687",0
"  (0, 6911)	0.49860101109006705
  (0, 5592)	0.41506961475644444
  (0, 5124)	0.3771926958699394
  (0, 3749)	0.27267402198505514
  (0, 3216)	0.33746974131427465
  (0, 2859)	0.49860101109006705",0
"  (0, 5848)	0.4967273802094342
  (0, 5266)	0.5172675158494111
  (0, 2994)	0.5116286715211043
  (0, 1491)	0.47321488699617364",0
"  (0, 6694)	0.38585695503858874
  (0, 6009)	0.310808511448016
  (0, 5707)	0.29857440813160324
  (0, 5026)	0.36695002793148485
  (0, 4269)	0.310808511448016
  (0, 3216)	0.26116081577232153
  (0, 1976)	0.36695002793148485
  (0, 1915)	0.310808511448016
  (0, 193)	0.36695002793148485",1
"  (0, 6297)	0.3727735817815904
  (0, 5777)	0.3415479152567412
  (0, 5256)	0.3232820712796806
  (0, 3216)	0.2523055537685312
  (0, 3137)	0.3727735817815904
  (0, 3038)	0.35450773780452977
  (0, 2878)	0.558193164414086",1
"  (0, 6929)	0.3919612186188743
  (0, 3234)	0.32071621486877244
  (0, 2939)	0.3591282848987012
  (0, 2924)	0.3919612186188743
  (0, 2704)	0.3919612186188743
  (0, 721)	0.3919612186188743
  (0, 596)	0.3919612186188743",0
"  (0, 6075)	0.21846516356676204
  (0, 6062)	0.3192089977078129
  (0, 5124)	0.27155183295968505
  (0, 3234)	0.29371115264005637
  (0, 2940)	0.35895715892586144
  (0, 2939)	0.6577776714308216
  (0, 304)	0.35895715892586144",1
"  (0, 5723)	0.37372555126207113
  (0, 5224)	0.4476326276122877
  (0, 4981)	0.47069668761177946
  (0, 4516)	0.43126841661824095
  (0, 3243)	0.3994358079633866
  (0, 185)	0.3047252195770987",1
"  (0, 6715)	0.42190702659102813
  (0, 5339)	0.661813374719153
  (0, 2994)	0.5264596209666921
  (0, 2809)	0.3268604984508989",1
"  (0, 3243)	0.5821726383666637
  (0, 669)	0.5374864808180614
  (0, 309)	0.6100682765682982",0
"  (0, 5524)	0.5577353758859803
  (0, 4184)	0.6371489869220516
  (0, 1227)	0.531951519360108",0
"  (0, 5862)	0.4010584572380339
  (0, 5655)	0.34781168810430946
  (0, 3769)	0.182964841197881
  (0, 3752)	0.3814066590323265
  (0, 3261)	0.4010584572380339
  (0, 2773)	0.32815988989860206
  (0, 1047)	0.3034015521876396
  (0, 738)	0.28268449576123167
  (0, 485)	0.3142167171762924",1
"  (0, 6910)	0.36315231877711746
  (0, 6075)	0.23240625061017434
  (0, 6043)	0.32405153448768265
  (0, 5609)	0.38186357071133653
  (0, 4365)	0.38186357071133653
  (0, 3267)	0.2733531860965944
  (0, 1917)	0.32405153448768265
  (0, 1691)	0.3395789292311291
  (0, 101)	0.3498764742544673",0
"  (0, 4891)	0.33385751355526333
  (0, 4256)	0.4365064884125709
  (0, 3377)	0.3999421858191272
  (0, 3374)	0.4365064884125709
  (0, 3287)	0.415117742530385
  (0, 3267)	0.3124687676730775
  (0, 1279)	0.2784782017640042",0
"  (0, 7076)	0.23678057820914233
  (0, 5752)	0.4006428446287061
  (0, 5548)	0.347451254554938
  (0, 5386)	0.347451254554938
  (0, 4645)	0.30308714038930173
  (0, 3267)	0.286796139946136
  (0, 2313)	0.31001566421218113
  (0, 1056)	0.4006428446287061
  (0, 1021)	0.3335225309940731",0
"  (0, 7015)	0.3394008664953743
  (0, 6569)	0.5320009949059843
  (0, 4132)	0.5320009949059843
  (0, 3267)	0.38082754710854555
  (0, 710)	0.41680608683602915",0
"  (0, 6931)	0.28810914959665185
  (0, 3749)	0.23420857930089137
  (0, 3710)	0.2864121083807384
  (0, 3267)	0.30656890413131926
  (0, 2722)	0.3355318864056976
  (0, 1888)	0.42826461279759515
  (0, 1521)	0.30186064883108604
  (0, 956)	0.38084187598854935
  (0, 445)	0.39239069727037684",1
"  (0, 6416)	0.22576949925652456
  (0, 6271)	0.2684469588082719
  (0, 5884)	0.32779572127708206
  (0, 5574)	0.300108596709668
  (0, 5213)	0.33612382139020053
  (0, 4800)	0.2705719041755883
  (0, 3451)	0.37797823006220654
  (0, 3428)	0.37797823006220654
  (0, 2039)	0.25427967470368
  (0, 1012)	0.37797823006220654",1
"  (0, 6909)	0.32212148333952106
  (0, 6799)	0.2874150094591892
  (0, 5603)	0.3714353185066948
  (0, 3268)	0.32212148333952106
  (0, 3088)	0.31520206208935
  (0, 3025)	0.16945061957770102
  (0, 3001)	0.27809462089762965
  (0, 1350)	0.3714353185066948
  (0, 850)	0.32212148333952106
  (0, 494)	0.35323504920920945",0
"  (0, 6989)	0.2569270800192065
  (0, 6544)	0.4064825027203153
  (0, 5829)	0.36147174962991657
  (0, 5106)	0.3383838621596365
  (0, 4459)	0.4064825027203153
  (0, 4202)	0.38656492718127233
  (0, 3267)	0.29097640029954586
  (0, 3049)	0.352515606900933",0
"  (0, 6459)	0.30847877036831145
  (0, 6444)	0.21313683961525265
  (0, 5994)	0.31715403683245497
  (0, 5677)	0.34146025975424854
  (0, 5082)	0.3607531942629545
  (0, 4849)	0.3937346836488916
  (0, 3267)	0.28185100257578455
  (0, 1918)	0.3937346836488916
  (0, 1090)	0.350135526218392",0
"  (0, 7015)	0.35960676536978275
  (0, 6545)	0.5360532626731926
  (0, 4867)	0.5360532626731926
  (0, 3267)	0.4034997429250201
  (0, 185)	0.3649174302696089",1
"  (0, 6367)	0.3254193877286626
  (0, 6239)	0.3718898111889455
  (0, 6150)	0.4683846252740066
  (0, 5528)	0.3899154266560542
  (0, 3341)	0.4683846252740066
  (0, 1101)	0.4061992566384592",1
"  (0, 6669)	0.3804171031647568
  (0, 5976)	0.3804171031647568
  (0, 5198)	0.3485511711773026
  (0, 4875)	0.3228240541412787
  (0, 3691)	0.3804171031647568
  (0, 2674)	0.3485511711773026
  (0, 1832)	0.3228240541412787
  (0, 328)	0.3382926324007713",1
"  (0, 7070)	0.38582192083938693
  (0, 6780)	0.38582192083938693
  (0, 4639)	0.34309896204154183
  (0, 4405)	0.32741061226157137
  (0, 4369)	0.32118457942410306
  (0, 3679)	0.2950919415539295
  (0, 3376)	0.2950919415539295
  (0, 1993)	0.35350325013174494
  (0, 1583)	0.27401768952104344",0
"  (0, 6452)	0.3265932363862208
  (0, 5761)	0.3991437819226067
  (0, 4397)	0.19596796414226256
  (0, 3376)	0.3052810304569303
  (0, 3207)	0.36570919524879864
  (0, 2850)	0.3169137023009741
  (0, 2592)	0.3991437819226067
  (0, 2204)	0.3795858024913177
  (0, 1279)	0.25464190243612944",0
"  (0, 6904)	0.4216812999360646
  (0, 5977)	0.3225186201043224
  (0, 4846)	0.3863588406871063
  (0, 3800)	0.4216812999360646
  (0, 3775)	0.4216812999360646
  (0, 3710)	0.282009361900043
  (0, 3387)	0.36569652659321455",0
"  (0, 6239)	0.39077763304135105
  (0, 5631)	0.4921732989467209
  (0, 4397)	0.24164274571731048
  (0, 3937)	0.43767380465527655
  (0, 3387)	0.42682961263406555
  (0, 2307)	0.3044000077352715
  (0, 2244)	0.28331224214406125",0
"  (0, 6366)	0.36636394938776035
  (0, 6328)	0.26382976160396077
  (0, 4325)	0.32035938788433505
  (0, 3736)	0.4400934905795855
  (0, 3387)	0.3816642115873762
  (0, 2971)	0.30367762926631087
  (0, 2898)	0.2821131208700141
  (0, 2809)	0.20670569220609933
  (0, 2646)	0.24662984669250995
  (0, 1279)	0.28076660282953353",1
"  (0, 7075)	0.34000764748634327
  (0, 6367)	0.23622696924208608
  (0, 5953)	0.3023578097505596
  (0, 5742)	0.3233473288813844
  (0, 3508)	0.34000764748634327
  (0, 3387)	0.2948663261086945
  (0, 3123)	0.2885323669399859
  (0, 2596)	0.34000764748634327
  (0, 2595)	0.34000764748634327
  (0, 1079)	0.34000764748634327",0
"  (0, 6996)	0.2839883976897089
  (0, 6989)	0.23975033963344397
  (0, 6042)	0.2971753712118681
  (0, 6000)	0.37930730413844554
  (0, 3473)	0.37930730413844554
  (0, 3387)	0.3289483400281137
  (0, 2185)	0.32188227256002133
  (0, 1574)	0.37930730413844554
  (0, 763)	0.3607213088443592",1
"  (0, 3486)	0.3869996179311144
  (0, 3133)	0.47277067617802543
  (0, 2873)	0.3459400519287916
  (0, 2646)	0.2979330715754491
  (0, 2591)	0.33758440734082695
  (0, 2453)	0.34774997252690115
  (0, 2007)	0.4282374030001928",1
"  (0, 3741)	0.5429008315916197
  (0, 3486)	0.3951964339702858
  (0, 2873)	0.3532672089461571
  (0, 558)	0.3033857777077051
  (0, 436)	0.38266154236898176
  (0, 22)	0.43105447288500814",1
"  (0, 6123)	0.3806104317073318
  (0, 5653)	0.40022120467568134
  (0, 4728)	0.3806104317073318
  (0, 3925)	0.40022120467568134
  (0, 3486)	0.29133496153142124
  (0, 2343)	0.40022120467568134
  (0, 318)	0.3806104317073318",1
"  (0, 5730)	0.6649543876977756
  (0, 3769)	0.3966261727795389
  (0, 3486)	0.6328691344565095",1
"  (0, 5661)	0.3661442915907492
  (0, 5541)	0.41156418607760725
  (0, 4405)	0.42684049069323665
  (0, 3486)	0.3661442915907492
  (0, 2340)	0.38921180545889167
  (0, 1059)	0.47834402076902827",0
"  (0, 4682)	0.4356681651949765
  (0, 4368)	0.47950655866326
  (0, 3543)	0.46539374817109286
  (0, 2873)	0.3405421391850828
  (0, 2434)	0.4977011358607384",1
"  (0, 6415)	0.3848238732843505
  (0, 6191)	0.3337324985280866
  (0, 6105)	0.3848238732843505
  (0, 4397)	0.1889373063451523
  (0, 4345)	0.3659675670126832
  (0, 3749)	0.2104517859979957
  (0, 3683)	0.20831323113375366
  (0, 3543)	0.3422114306139441
  (0, 2131)	0.32656366359585093
  (0, 1034)	0.3337324985280866",0
"  (0, 6536)	0.453775987128859
  (0, 6444)	0.28324344349630637
  (0, 5872)	0.4653047887709764
  (0, 3865)	0.38792137644298447
  (0, 3543)	0.4653047887709764
  (0, 1567)	0.36105459145918456",0
"  (0, 6013)	0.43211984070173515
  (0, 3559)	0.4579972625669632
  (0, 2102)	0.4579972625669632
  (0, 1993)	0.4838746844321913
  (0, 1047)	0.399518144769284",0
"  (0, 5672)	0.39110205131784115
  (0, 5125)	0.39110205131784115
  (0, 4756)	0.26808831362336516
  (0, 3749)	0.21388518468161943
  (0, 3342)	0.39110205131784115
  (0, 3025)	0.17842267983657967
  (0, 3001)	0.2928191565917552
  (0, 2714)	0.39110205131784115
  (0, 1907)	0.39110205131784115",0
"  (0, 4741)	0.5889991998987881
  (0, 3559)	0.8081336167482377",0
"  (0, 6492)	0.37280946439988005
  (0, 6363)	0.22986841522183324
  (0, 5489)	0.36357240845484495
  (0, 4794)	0.39868970011011157
  (0, 3670)	0.2592871737811411
  (0, 3614)	0.2892825780206372
  (0, 2591)	0.2662065742061656
  (0, 1152)	0.2977461297421935
  (0, 914)	0.2727955263990928
  (0, 850)	0.36357240845484495",0
"  (0, 6423)	0.4057689681892524
  (0, 5920)	0.4057689681892524
  (0, 5572)	0.4057689681892524
  (0, 3614)	0.27999268547978196
  (0, 3601)	0.3858863557244551
  (0, 1043)	0.4057689681892524
  (0, 270)	0.3377898671689802",0
"  (0, 3683)	0.42201209712200366
  (0, 3614)	0.5379450392086683
  (0, 1001)	0.48018258120728585
  (0, 436)	0.5494957810380178",1
"  (0, 5296)	0.46970334278689824
  (0, 5266)	0.5240905307275552
  (0, 4542)	0.5302273300431749
  (0, 3614)	0.47282857765982095",1
"  (0, 3001)	0.6687086248015917
  (0, 1581)	0.7435245625505349",0
"  (0, 6444)	0.1701822970153964
  (0, 5291)	0.2404528801206409
  (0, 5059)	0.3143833463935984
  (0, 4925)	0.2463094874472717
  (0, 4337)	0.22885059326608892
  (0, 4311)	0.3143833463935984
  (0, 3614)	0.21693388190742297
  (0, 2692)	0.19871358460698893
  (0, 2602)	0.2726440508799464
  (0, 2369)	0.2880487829609237
  (0, 2271)	0.3143833463935984
  (0, 1917)	0.2667874435533156
  (0, 1914)	0.2880487829609237
  (0, 1376)	0.23783165161170036
  (0, 436)	0.22159188055285567",1
"  (0, 6363)	0.17663905980072037
  (0, 5986)	0.2523965850733489
  (0, 5106)	0.26818201750433013
  (0, 4741)	0.20362443478034828
  (0, 4500)	0.2557840829979053
  (0, 4476)	0.6127346700652094
  (0, 3614)	0.22229501408004
  (0, 2891)	0.32215276746358595
  (0, 2424)	0.3063673350326047
  (0, 79)	0.32215276746358595",1
"  (0, 4287)	0.4027491849008559
  (0, 4196)	0.4027491849008559
  (0, 3624)	0.35815183077709195
  (0, 1088)	0.35815183077709195
  (0, 824)	0.36901258886643695
  (0, 793)	0.36901258886643695
  (0, 532)	0.3830145413187428",1
"  (0, 4137)	0.5184884749311505
  (0, 3047)	0.4433788093046419
  (0, 2823)	0.6336672891858928
  (0, 2244)	0.36476115396101305",0
"  (0, 7116)	0.5491436936127614
  (0, 3624)	0.532981326819426
  (0, 2646)	0.33587693102157473
  (0, 2378)	0.5491436936127614",1
"  (0, 6773)	0.2838506060324816
  (0, 6663)	0.3442564095598459
  (0, 5885)	0.4056730729654479
  (0, 5227)	0.35181364157801953
  (0, 3681)	0.3377100374199099
  (0, 3096)	0.3319357279633602
  (0, 1869)	0.4056730729654479
  (0, 1225)	0.35181364157801953",1
"  (0, 5428)	0.43914695344214294
  (0, 4239)	0.43914695344214294
  (0, 3681)	0.4467862950147858
  (0, 2483)	0.43231332954295876
  (0, 1597)	0.4772704665610587",1
"  (0, 6328)	0.24381812900585212
  (0, 3815)	0.3726435996838949
  (0, 3681)	0.3385750422236572
  (0, 3067)	0.4067121571441326
  (0, 2646)	0.22792283710521752
  (0, 2564)	0.4067121571441326
  (0, 1460)	0.3726435996838949
  (0, 1340)	0.4067121571441326",1
"  (0, 7008)	0.31862135119334206
  (0, 4644)	0.43086242962807114
  (0, 3742)	0.3796013330183142
  (0, 3711)	0.30765960174875545
  (0, 2992)	0.33211914389654273
  (0, 2762)	0.3592070204142188
  (0, 1032)	0.4845137660209534",1
"  (0, 6444)	0.24990287019168633
  (0, 5927)	0.377741076606815
  (0, 3769)	0.21060872526693558
  (0, 3711)	0.2931438235132488
  (0, 2930)	0.32787484369676734
  (0, 2722)	0.36169125078237485
  (0, 1866)	0.46165377940056584
  (0, 998)	0.46165377940056584",1
"  (0, 5129)	0.45924384786884037
  (0, 3769)	0.3095434563273742
  (0, 3711)	0.4308499195192585
  (0, 3670)	0.41965101083289935
  (0, 691)	0.5757945057020767",1
"  (0, 6439)	0.592600340472772
  (0, 3047)	0.4980899207597385
  (0, 2566)	0.633033385619678",0
"  (0, 6489)	0.3808815178626038
  (0, 6191)	0.33031355231314347
  (0, 5848)	0.27974558676368316
  (0, 4750)	0.3116504208064141
  (0, 4338)	0.36221838635587444
  (0, 3711)	0.24185454432269424
  (0, 3429)	0.36221838635587444
  (0, 976)	0.3808815178626038
  (0, 691)	0.32321815901804296",1
"  (0, 3711)	0.5010553167748486
  (0, 2780)	0.548229138649469
  (0, 691)	0.669618085976863",1
"  (0, 5535)	0.34553506933797545
  (0, 5221)	0.422293418836608
  (0, 3711)	0.26815053394122246
  (0, 2391)	0.3352941393104174
  (0, 1467)	0.422293418836608
  (0, 1401)	0.4016011110176263
  (0, 1028)	0.422293418836608",1
"  (0, 7008)	0.2483967287105367
  (0, 6554)	0.3275771583165735
  (0, 6333)	0.3777262071235046
  (0, 4900)	0.3777262071235046
  (0, 4144)	0.3777262071235046
  (0, 3711)	0.23985096524307967
  (0, 3009)	0.3358997055377596
  (0, 1954)	0.3460856801179045
  (0, 1265)	0.3358997055377596",1
"  (0, 4708)	0.5958778651677559
  (0, 4369)	0.49604952744950465
  (0, 3711)	0.3783742785968276
  (0, 691)	0.5056652463998008",1
"  (0, 6363)	0.17323295001900327
  (0, 5213)	0.28095588187124554
  (0, 4846)	0.289475715094383
  (0, 4741)	0.19969796925293645
  (0, 3964)	0.31594073432831626
  (0, 3711)	0.20061803671323447
  (0, 3634)	0.31594073432831626
  (0, 3498)	0.5619117637424911
  (0, 2590)	0.30045969049560123
  (0, 1521)	0.2226895993893121
  (0, 691)	0.2681090515535179",1
"  (0, 6830)	0.31782081518883415
  (0, 6788)	0.37166058979469685
  (0, 4565)	0.41617424997368074
  (0, 4541)	0.3781259476260034
  (0, 3711)	0.2884250961539218
  (0, 1801)	0.39391741988418877
  (0, 504)	0.4542225523213581",1
"  (0, 6386)	0.41620839385518504
  (0, 4625)	0.4376533350324455
  (0, 4114)	0.4376533350324455
  (0, 3711)	0.27790387023652446
  (0, 3168)	0.41620839385518504
  (0, 2304)	0.31082929506924806
  (0, 1152)	0.31082929506924806",1
"  (0, 6052)	0.5074033468674027
  (0, 4701)	0.3752231080311927
  (0, 3711)	0.36231404942400247
  (0, 1959)	0.4749945310013992
  (0, 1233)	0.4948314742373533",1
"  (0, 4169)	0.549848346519702
  (0, 3711)	0.34914616503413737
  (0, 2405)	0.549848346519702
  (0, 503)	0.5229058682985438",1
"  (0, 6368)	0.36627866282544924
  (0, 5729)	0.5569841872617913
  (0, 3743)	0.4953080325434005
  (0, 2453)	0.3643274919285845
  (0, 847)	0.4213596893654345",0
"  (0, 6405)	0.508998300846876
  (0, 5316)	0.41648000023435483
  (0, 4741)	0.3217246653819855
  (0, 3743)	0.45263573495651843
  (0, 1378)	0.508998300846876",0
"  (0, 4663)	0.3398570610181336
  (0, 4605)	0.3111511805787412
  (0, 4369)	0.3262327756224938
  (0, 4163)	0.27420378670285883
  (0, 3757)	0.2762193601038299
  (0, 2244)	0.22558337827438232
  (0, 1152)	0.2783245434211038
  (0, 314)	0.39188604993776865
  (0, 221)	0.3070304238604962
  (0, 183)	0.39188604993776865",0
"  (0, 5627)	0.41628439300764936
  (0, 4344)	0.41628439300764936
  (0, 4327)	0.41628439300764936
  (0, 3891)	0.3814140098291221
  (0, 3757)	0.2934164374466605
  (0, 2862)	0.39588652646243316
  (0, 2514)	0.3030279160777905",0
"  (0, 6955)	0.4730514881282556
  (0, 3760)	0.5781367737583536
  (0, 2898)	0.37060300373880617
  (0, 2304)	0.41060316797904933
  (0, 822)	0.3688341259608013",0
"  (0, 6464)	0.3315680654858603
  (0, 5670)	0.4085326331810963
  (0, 5664)	0.33441577686586854
  (0, 3343)	0.45940344535469263
  (0, 3047)	0.3214459008188748
  (0, 2955)	0.45940344535469263
  (0, 1279)	0.29308578163824245",0
"  (0, 6363)	0.1793787480007455
  (0, 6278)	0.32714938676523503
  (0, 5266)	0.25021685524944215
  (0, 4802)	0.29092337415013064
