statuses,date_joined,most_recent_post,following,followers,favourites,lists,tweets_this_week,retweet,retweeted_count,userNameScore,avg_tweets_by_day_of_week,engagment_rate,screen_name,account_type
17147,2017,2023,1406.0,925.0,41002,4,9.0,36.0,178840.0,0.1428571428571429,28.571,92500.0,ResistResist22,1
76857,2017,2023,167.0,6964.0,95156,89,200.0,18.0,1655.0,1.0,28.571,696400.0,BullishBearz,1
80537,2017,2023,0.0,119.0,0,7,200.0,0.0,0.0,0.8125,28.571,11900.0,BackToWorkBot,0
463,2017,2023,222.0,553.0,4322,5,0.0,0.0,2.0,0.0,28.429,55300.0,Jancarnaval,1
8138,2017,2023,2.0,233.0,9,27,28.0,0.0,1.0,0.8333333333333334,28.571,23300.0,personaIitea,0
87314,2017,2023,11938.0,12150.0,170564,6,2.0,94.0,412198.0,0.0666666666666666,28.286,1215000.0,GrayMattersTwit,1
119565,2017,2023,35207.0,93783.0,206362,178,7.0,134.0,1787747.0,0.5,28.571,9378300.0,TrinityResists,1
16363,2017,2023,11.0,1545.0,38,0,14.0,0.0,17.0,0.9333333333333332,28.571,154500.0,NtflxGenerator,0
447,2017,2023,110.0,38.0,15121,1,1.0,0.0,737.0,0.2142857142857143,28.571,3800.0,cocodimples00,1
4944,2017,2023,159.0,2249.0,23023,9,0.0,4.0,378.0,0.4,28.571,224900.0,URMascot,1
24708,2017,2023,2.0,442.0,290,13,85.0,2.0,9.0,0.9166666666666666,28.571,44200.0,collationBot,0
8686,2017,2023,3.0,75.0,2,11,28.0,0.0,2.0,0.8666666666666667,28.571,7500.0,FoodieMenuBot,0
82036,2017,2023,156.0,419.0,182541,11,59.0,120.0,133490.0,0.0,28.143,41900.0,jmaleckinyc,1
14409,2017,2023,0.0,24.0,0,5,56.0,0.0,0.0,0.4545454545454546,28.571,2400.0,DadaistTwit,0
150,2017,2023,233.0,35.0,347,1,0.0,86.0,5307.0,0.8461538461538461,21.429,3500.0,Peterhazzard,1
11379,2017,2023,1028.0,3740.0,16773,32,9.0,74.0,141333.0,0.2666666666666667,27.143,374000.0,betty_butch,1
310,2017,2023,532.0,392.0,981,15,0.0,118.0,75393.0,0.6428571428571428,28.571,39200.0,JuliaCunhaCruz,1
15959,2017,2023,8.0,152.0,42,7,56.0,0.0,0.0,0.4375,28.571,15200.0,paintnumbersbot,0
370,2017,2023,0.0,4.0,0,3,1.0,0.0,24.0,0.0,28.571,400.0,BokuWaKinoDesu,0
15310,2017,2023,3.0,26.0,0,6,55.0,0.0,1.0,0.5263157894736843,28.571,2600.0,yourwindowbot,0
1027,2017,2023,256.0,239.0,4248,3,1.0,152.0,24237.0,0.4615384615384615,28.0,23900.0,MsAugsBG,1
46804,2017,2023,698.0,1131.0,51497,15,10.0,182.0,911017.0,0.9166666666666666,28.429,113100.0,SeniorPenny1,1
52301,2017,2023,4260.0,79161.0,174414,790,7.0,28.0,30128.0,0.3,28.571,7916100.0,jessphoenix2018,1
1652,2017,2023,294.0,23.0,1159,2,15.0,128.0,517637.0,0.6,24.571,2300.0,RealGunrnr,0
3083,2017,2023,1960.0,293.0,95390,1,3.0,136.0,241616.0,0.2307692307692307,28.286,29300.0,BowlerHatTom,1
11318,2017,2023,3.0,4293.0,10,110,28.0,0.0,51.0,0.7142857142857143,28.571,429300.0,everyonesai,0
213,2017,2023,7.0,3.0,1,0,0.0,12.0,241860.0,0.35,28.571,300.0,The_TurtleGoose,1
4020,2017,2023,1018.0,1981.0,39350,4,8.0,24.0,15293.0,0.3888888888888888,28.286,198100.0,CsmicSeaTurtle,1
1841,2017,2023,2129.0,1050.0,3483,3,1.0,42.0,800226.0,0.125,27.143,105000.0,TheRealGodEmper,1
768,2017,2023,0.0,116.0,0,0,0.0,114.0,3462325.0,0.3636363636363636,25.0,11600.0,brynnxemily,1
1969,2017,2023,279.0,356.0,8645,2,0.0,68.0,252737.0,0.5714285714285714,28.143,35600.0,EdgeyJS,0
4301,2017,2023,381.0,284.0,9196,1,9.0,148.0,43831.0,0.0909090909090909,28.0,28400.0,federjcoart,1
7298,2017,2023,315.0,860.0,4871,0,3.0,130.0,642669.0,0.2727272727272727,25.857,86000.0,Cassanndrah,1
796,2017,2023,319.0,25.0,2979,0,0.0,134.0,198294.0,0.6666666666666667,27.714,2500.0,MajidKhan078,1
320677,2017,2023,7962.0,149997.0,308735,742,0.0,2.0,82.0,0.4444444444444444,2.286,14999700.0,Lilly0400,0
17609,2017,2023,7.0,32125.0,0,501,56.0,2.0,1383.0,0.9285714285714286,28.571,3212500.0,EmojiAquarium,0
13503,2017,2023,1720.0,4547.0,19903,6,7.0,18.0,1238.0,0.3235294117647058,28.0,454700.0,QueenSemira,1
38392,2017,2023,6933.0,6656.0,20696,21,30.0,124.0,33229.0,0.25,28.286,665600.0,RalasGang,1
296,2017,2023,1956.0,266.0,332,4,3.0,44.0,44266.0,0.7857142857142857,28.571,26600.0,DoctorGeniusCA,1
2549,2017,2023,115.0,86.0,43053,2,2.0,70.0,630198.0,0.368421052631579,28.286,8600.0,evan_piche,1
4098,2017,2023,2293.0,276.0,17178,3,6.0,150.0,881868.0,0.2105263157894736,28.429,27600.0,NOLAJola,1
47804,2017,2023,1810.0,2208.0,93214,28,92.0,6.0,19644.0,0.6666666666666667,28.571,220800.0,JohnathonWillow,1
19096,2017,2023,1354.0,984.0,59701,5,6.0,90.0,322415.0,0.1052631578947368,28.286,98400.0,USFNolanS,1
8297,2017,2023,22021.0,21578.0,79762,29,0.0,54.0,13644.0,0.0909090909090909,28.429,2157800.0,Follow123Go,0
3962,2017,2023,2122.0,1298.0,6378,22,0.0,138.0,1624463.0,0.4666666666666667,28.286,129800.0,JoelierThanThou,1
1196,2017,2023,130.0,17.0,2918,0,1.0,24.0,73935.0,0.0,13.714,1700.0,NotsogrimPMFE,0
20420,2017,2023,1919.0,4464.0,63560,99,91.0,24.0,115949.0,0.25,28.429,446400.0,PetitePhD,1
1047,2017,2023,32.0,37.0,833,0,10.0,28.0,13147.0,0.8888888888888888,28.571,3700.0,fofwaleed,0
9987,2017,2023,2663.0,2403.0,18231,4,1.0,26.0,633747.0,0.0,28.429,240300.0,gaming_bell,1
286,2017,2023,126.0,187.0,971,3,0.0,4.0,90.0,0.25,28.0,18700.0,AccountantSavvy,1
919,2017,2023,158.0,88.0,677,1,1.0,2.0,151.0,0.9230769230769232,28.571,8800.0,GrowingPages,1
14377,2017,2023,737.0,112.0,35791,0,37.0,60.0,605799.0,0.1818181818181817,28.143,11200.0,St0rm124g3r,1
12278,2017,2023,1.0,126.0,2,14,55.0,0.0,0.0,0.1818181818181817,28.571,12600.0,cool_cats,0
680,2017,2023,720.0,44.0,7334,0,0.0,34.0,565755.0,0.0,28.429,4400.0,jpbusn,1
671,2017,2023,264.0,222.0,15338,0,0.0,16.0,404419.0,0.0769230769230768,28.571,22200.0,SL_0012,1
543,2017,2023,315.0,293.0,1155,3,0.0,18.0,20996.0,0.2424242424242424,28.429,29300.0,Storm_benedetti,1
387,2017,2023,68.0,41.0,22604,0,0.0,82.0,4593480.0,0.5714285714285714,26.0,4100.0,RennXxo,1
11230,2017,2023,3191.0,1751.0,5277,5,63.0,52.0,101148.0,0.1333333333333333,28.571,175100.0,maronthestrip10,1
48438,2017,2023,471.0,51288.0,61852,921,0.0,10.0,333.0,0.4583333333333333,28.571,5128800.0,LordCatoshi,1
1984,2017,2023,154.0,787.0,8778,1,2.0,0.0,11.0,0.6153846153846154,28.571,78700.0,RenniFox,1
1377,2017,2023,89.0,7.0,1839,0,0.0,58.0,154461.0,0.3636363636363636,13.714,700.0,BartmanPGx,0
1115,2017,2023,2374.0,851.0,1125,4,0.0,14.0,124.0,0.4615384615384615,28.286,85100.0,2TEN90Brewing,0
76,2017,2023,188.0,7.0,186,1,6.0,6.0,7137.0,0.7692307692307692,2.714,700.0,LuisMVMartins,0
1505,2017,2023,185.0,150.0,1139,1,1.0,34.0,97142.0,0.5833333333333333,26.143,15000.0,Darlene7212,0
2304,2017,2023,2918.0,441.0,11920,1,0.0,106.0,1352192.0,0.875,27.857,44100.0,lyricatt,1
17958,2017,2023,455.0,138.0,11931,0,96.0,160.0,3292.0,0.2727272727272727,28.429,13800.0,Emy40850356,0
2,2017,2023,0.0,28697.0,0,266,0.0,0.0,21.0,0.2777777777777778,0.286,2869700.0,Clipart1994bot,0
8154,2017,2023,4396.0,368.0,70167,0,7.0,32.0,151674.0,0.0714285714285714,28.571,36800.0,Funky_Cold1282,1
16113,2017,2023,1620.0,38003.0,85474,198,33.0,122.0,70018.0,0.8125,28.286,3800300.0,golrizghahraman,1
46165,2017,2023,1080.0,760.0,39880,17,27.0,6.0,3467.0,0.0909090909090909,28.571,76000.0,Coene_Arts,1
5953,2017,2023,364.0,151.0,12396,1,4.0,14.0,67606.0,0.3571428571428571,28.571,15100.0,AceSmellsFunny,1
16418,2017,2023,1.0,1095.0,0,31,0.0,0.0,73.0,0.9,28.571,109500.0,Rothko_Bot,0
937,2017,2023,295.0,32.0,670,0,2.0,4.0,84593.0,0.1333333333333333,28.571,3200.0,WIBackpacker,1
47567,2017,2023,2.0,92.0,0,6,167.0,0.0,0.0,0.8125,28.571,9200.0,Strange_Museum,0
49998,2017,2023,19306.0,19343.0,285969,3,87.0,88.0,134498.0,0.2105263157894736,28.571,1934300.0,CMDR_Paylor,0
44213,2017,2023,8082.0,8408.0,137225,17,27.0,98.0,49251.0,0.8181818181818181,27.857,840800.0,Robyn_TRuth,1
210,2017,2023,1691.0,104.0,169,3,0.0,0.0,2075.0,0.0,28.571,10400.0,wlqql,0
63957,2017,2023,44.0,72694.0,0,266,200.0,24.0,566.0,0.3888888888888888,28.571,7269400.0,arabnewspk,1
27877,2017,2023,11.0,254.0,106,27,0.0,0.0,3.0,0.625,28.571,25400.0,Gobbobot,0
1415,2017,2023,482.0,602.0,3583,0,1.0,158.0,886.0,0.1333333333333333,28.571,60200.0,CrystalCoHill,1
15213,2017,2023,0.0,128.0,0,14,56.0,0.0,0.0,0.8181818181818181,28.571,12800.0,Rene_Damaul,0
17875,2017,2023,428.0,1380.0,22535,9,15.0,14.0,32647.0,0.6363636363636364,28.429,138000.0,SkywalkerJediEd,1
959,2017,2023,2465.0,2044.0,5029,0,0.0,96.0,2830157.0,0.4,28.429,204400.0,SameDaniDc,1
62512,2017,2023,3396.0,2883.0,228759,4,14.0,68.0,441535.0,0.1739130434782608,28.429,288300.0,gracewontshutup,1
193080,2017,2023,95.0,326.0,229820,7,198.0,174.0,1576984.0,0.0,28.286,32600.0,MrsJungHoseok94,1
17171,2017,2023,1322.0,793.0,11159,0,1.0,74.0,490333.0,0.1333333333333333,28.0,79300.0,TabathaWaters98,1
45784,2017,2023,4.0,47.0,36,11,167.0,0.0,1.0,0.3333333333333333,28.571,4700.0,proverbsbot,0
8402,2017,2023,2.0,501.0,20,18,27.0,0.0,12.0,0.6666666666666667,28.571,50100.0,emojiastro,0
24322,2017,2023,580.0,387.0,16370,0,126.0,162.0,3545.0,0.125,28.571,38700.0,pirasemy,0
2139,2017,2023,41.0,21.0,3276,0,2.0,140.0,16509.0,0.9285714285714286,26.857,2100.0,PaolaBozzetto,0
9851,2017,2023,676.0,478.0,9950,1,8.0,14.0,17412.0,0.1034482758620689,28.571,47800.0,ToddBird13,1
3110,2017,2023,941.0,1064.0,13652,12,0.0,10.0,75.0,0.4166666666666666,28.571,106400.0,tctranfo,1
4123,2017,2023,644.0,214.0,3969,11,4.0,30.0,5508.0,0.375,28.286,21400.0,zabisara,1
11926,2017,2023,1.0,122.0,1,20,13.0,0.0,17.0,1.0,28.571,12200.0,poetranslator,0
47735,2017,2023,2.0,23.0,1,5,167.0,0.0,0.0,0.8,28.571,2300.0,xenolexica,0
6059,2017,2023,586.0,108.0,33794,1,7.0,98.0,1181145.0,0.7692307692307692,28.286,10800.0,jennielanier,1
137,2017,2023,143.0,6.0,1236,0,0.0,74.0,1430011.0,0.3,17.286,600.0,hollis2617,1
7582,2017,2023,4945.0,812.0,10885,20,5.0,24.0,189735.0,0.0,28.571,81200.0,aal1008,1
17853,2017,2023,1249.0,5101.0,18832,253,0.0,36.0,598.0,0.5,28.571,510100.0,thealexwolfe,1
994,2017,2023,783.0,1735.0,2207,77,0.0,126.0,269056.0,0.8,28.0,173500.0,KristinBahnerMN,1
3827,2017,2023,21.0,34.0,5,7,12.0,0.0,0.0,0.1999999999999999,28.571,3400.0,lilly_print_bot,0
26423,2017,2023,580.0,335.0,16299,0,49.0,146.0,3390.0,0.625,28.571,33500.0,migliavs,0
40674,2017,2023,2416.0,2323.0,39545,0,9.0,188.0,840196.0,0.0714285714285714,28.571,232300.0,Inyourhead24_7,1
3824,2017,2023,531.0,253.0,2542,0,0.0,116.0,20759.0,0.1333333333333333,28.571,25300.0,GialloAmetista,0
739,2017,2023,167.0,10.0,1908,0,1.0,56.0,1087154.0,1.0,27.571,1000.0,CetraNeverDie,1
7984,2017,2023,2.0,29.0,145,5,27.0,0.0,0.0,0.7272727272727273,28.571,2900.0,texasflags,0
1451,2017,2023,1503.0,719.0,6385,9,0.0,82.0,119351.0,0.3076923076923077,28.143,71900.0,DrNunnja,1
55370,2017,2023,1606.0,927.0,40519,2,136.0,120.0,140239.0,0.4615384615384615,27.857,92700.0,Pegasofree777,1
6585,2017,2023,732.0,396.0,34935,4,3.0,52.0,27689.0,0.875,28.286,39600.0,Bit_Barn,1
2283,2017,2023,4133.0,3176.0,4618,69,2.0,108.0,84822.0,0.5384615384615384,28.429,317600.0,Lindsay4Iowa,1
190157,2017,2023,8739.0,9335.0,234100,22,53.0,168.0,695291.0,0.5882352941176471,28.571,933500.0,joanneintexas,1
2264,2017,2023,113.0,90.0,4876,0,19.0,22.0,148398.0,0.2857142857142857,28.143,9000.0,kvtybox,1
28738,2017,2023,385.0,930.0,93680,3,6.0,74.0,446396.0,0.6,27.571,93000.0,christinavaIles,1
39308,2017,2023,5.0,1040.0,677,8,200.0,0.0,4.0,0.0,28.571,104000.0,RollDiceBot,0
628,2017,2023,260.0,116.0,503,1,0.0,16.0,78.0,0.2142857142857143,28.429,11600.0,ECTechnologist,1
3698,2017,2023,288.0,42.0,2517,0,15.0,8.0,3169.0,1.0,28.571,4200.0,RuhButtKuh,1
2463,2017,2023,2.0,86.0,0,17,7.0,0.0,0.0,0.7692307692307692,28.571,8600.0,tinyknotwork,0
1863,2017,2023,2.0,65.0,1,5,7.0,0.0,2.0,0.8333333333333334,28.571,6500.0,DailyPianoScale,0
6967,2017,2023,255.0,197.0,56547,3,0.0,52.0,324538.0,0.2666666666666667,28.0,19700.0,MalBadInThLatin,1
68420,2017,2023,4628.0,4839.0,44800,36,160.0,200.0,5714.0,1.0,28.571,483900.0,WallStScott,0
14621,2017,2023,557.0,340.0,75,5,8.0,196.0,6845.0,1.0,28.571,34000.0,GRinvest2,0
26409,2017,2023,927.0,1786.0,51264,19,7.0,82.0,324199.0,0.0,28.429,178600.0,xIvanRamirezx,1
18615,2017,2023,849.0,1412.0,61861,2,5.0,32.0,122422.0,0.0,27.571,141200.0,britlariosss,1
2773,2017,2023,109.0,41.0,2724,1,0.0,0.0,0.0,0.0,28.571,4100.0,ureds2017,0
830,2017,2023,2.0,139.0,53,5,0.0,2.0,374.0,0.3333333333333333,28.571,13900.0,DaysTillFallBot,0
5118,2017,2023,55.0,104.0,12269,3,0.0,0.0,38.0,0.8461538461538461,28.571,10400.0,MCfromPerth,1
10810,2017,2023,848.0,90.0,23068,0,61.0,152.0,625653.0,0.6666666666666667,28.571,9000.0,DavideArena1897,1
16564,2017,2023,518.0,496.0,15432,0,10.0,70.0,355662.0,0.1666666666666666,28.286,49600.0,ICG510,1
3713,2017,2023,1911.0,311.0,30109,15,4.0,58.0,133686.0,0.4666666666666667,28.429,31100.0,TomAlexanderFox,1
8804,2017,2023,60544.0,68872.0,140744,50,0.0,2.0,660.0,0.3461538461538461,28.571,6887200.0,murthaburke,0
101852,2017,2023,1538.0,1320.0,237742,7,200.0,82.0,10522.0,0.1333333333333333,28.571,132000.0,OceansWhisper94,1
1376,2017,2023,495.0,672.0,593,6,0.0,10.0,2468.0,0.8571428571428572,28.286,67200.0,ShekelMeisterr,1
18771,2017,2023,438.0,195.0,79719,0,4.0,158.0,2761141.0,0.2307692307692307,26.429,19500.0,ShermanTank35,1
968,2017,2023,110.0,15.0,2357,0,1.0,64.0,147418.0,0.0,28.571,1500.0,BrianME18,1
11949,2017,2023,961.0,36313.0,7700,141,5.0,96.0,33201.0,0.7333333333333334,27.857,3631300.0,arslan_hidayat,0
3020,2017,2023,104.0,142.0,5274,0,10.0,100.0,1320739.0,0.1538461538461538,27.857,14200.0,castillokat23,1
43089,2017,2023,48.0,117.0,226,11,145.0,0.0,4.0,0.0833333333333333,28.571,11700.0,CarloMarxBot,0
1870,2017,2023,482.0,156.0,4734,0,3.0,44.0,77387.0,0.0833333333333333,28.429,15600.0,BleilJordan,1
66739,2017,2023,10742.0,26301.0,64589,47,17.0,8.0,24065.0,0.7857142857142857,28.429,2630100.0,DarkMoneyDT,0
21795,2017,2023,2448.0,2814.0,210155,2,60.0,2.0,21516.0,0.9285714285714286,28.571,281400.0,KimSiropaides,1
1044,2017,2023,92.0,37.0,529,0,0.0,54.0,1589169.0,0.0666666666666666,28.0,3700.0,uwoodhavefaith,1
1672,2017,2023,728.0,436.0,19634,8,1.0,38.0,8436.0,0.9285714285714286,28.429,43600.0,AllisonNJoyner,1
11884,2017,2023,321.0,267.0,10268,1,2.0,10.0,62503.0,0.2857142857142857,28.571,26700.0,casey_grey16,1
6739,2017,2023,5634.0,5453.0,862,11,15.0,0.0,4.0,0.0714285714285714,28.571,545300.0,MinerAltCrypto,1
3151,2017,2023,83.0,97.0,471,0,6.0,0.0,10.0,0.7692307692307692,28.571,9700.0,bardwellfarm,1
26818,2017,2023,938.0,1356.0,25227,8,5.0,166.0,972.0,0.0,27.286,135600.0,1deadmanx,0
21,2017,2023,669.0,79.0,375,9,0.0,4.0,56949.0,0.1538461538461538,2.857,7900.0,RealLucusB,1
4162,2017,2023,360.0,158.0,7358,0,2.0,6.0,33440.0,0.0,28.286,15800.0,Brando_III,1
1310,2017,2023,203.0,56.0,2417,1,0.0,50.0,89392.0,0.9,28.429,5600.0,quickstryk,1
13772,2017,2023,951.0,1026.0,20619,1,12.0,4.0,46254.0,0.9333333333333332,28.571,102600.0,MojoKookamunga,1
6610,2017,2023,2.0,95.0,2,3,28.0,0.0,8.0,0.9090909090909092,28.571,9500.0,OffbeatRPG,0
6455,2017,2023,401.0,49.0,56903,3,4.0,72.0,148890.0,0.0,28.143,4900.0,bucketofrats,1
1161,2017,2023,619.0,352.0,3559,13,7.0,8.0,615.0,0.0714285714285714,28.571,35200.0,wordsbyholli,1
832,2017,2023,109.0,57.0,5053,0,0.0,74.0,639792.0,0.0,27.571,5700.0,Trvplrd2,1
4954,2017,2023,201.0,3320.0,9642,36,23.0,98.0,192572.0,0.375,28.429,332000.0,GorillaBTC,1
694,2017,2023,615.0,33.0,69325,0,0.0,12.0,297447.0,0.4615384615384615,28.571,3300.0,alicialaroque,1
9135,2017,2023,1063.0,407.0,119794,3,46.0,98.0,958951.0,0.4,28.571,40700.0,Riahhhh_22,1
7424,2017,2023,1.0,453.0,4,33,28.0,0.0,22.0,0.6666666666666667,28.571,45300.0,some_new_cities,0
4076,2017,2023,858.0,79.0,5239,6,0.0,140.0,446504.0,0.0666666666666666,28.143,7900.0,PinkTopTrading,1
27046,2017,2023,574.0,1930.0,222,10,185.0,0.0,1.0,0.6428571428571428,28.571,193000.0,openbenches,0
4449,2017,2023,1113.0,2722.0,22576,51,80.0,196.0,782547.0,0.6666666666666667,28.571,272200.0,BarzeeFlores,1
20270,2017,2023,81.0,92.0,80305,0,22.0,196.0,2014293.0,0.0909090909090909,28.429,9200.0,__rubyyt,1
20281,2017,2023,17.0,135.0,32494,0,1.0,26.0,56464.0,0.0,28.571,13500.0,sh3anh,1
96316,2017,2023,2902.0,1641.0,221514,12,200.0,140.0,240355.0,0.0714285714285714,28.571,164100.0,notimetobehere,1
3308,2017,2023,2581.0,10685.0,4321,43,5.0,18.0,772374.0,0.5,28.286,1068500.0,Ronda4Congress,1
22749,2017,2023,1367.0,11859.0,29677,32,61.0,40.0,1894.0,0.3529411764705882,25.286,1185900.0,TheKiaraSkye,1
67216,2017,2023,269.0,288.0,114992,0,27.0,52.0,3765161.0,0.1333333333333333,28.571,28800.0,minsugayoongi77,1
87,2017,2023,3535.0,70.0,477,0,6.0,14.0,139444.0,1.0,10.429,7000.0,Finnermarker,0
3836,2017,2023,184.0,129.0,4074,1,6.0,8.0,6007.0,0.5172413793103448,28.571,12900.0,RedHillsTobacco,1
8976,2017,2023,36.0,82.0,6,20,28.0,0.0,0.0,0.6666666666666667,28.571,8200.0,DoSomethingBot,0
2823,2017,2023,514.0,233.0,1774,0,0.0,186.0,22005.0,0.5,27.429,23300.0,ciarly7498,0
15249,2017,2023,5067.0,6086.0,84,8,36.0,0.0,2.0,0.4666666666666667,28.571,608600.0,kevinwhitsitt77,0
6242,2017,2023,1.0,1019.0,3,17,21.0,66.0,148.0,0.3571428571428571,28.571,101900.0,JeuDuDicoBot,0
4416,2017,2023,100.0,95.0,5174,0,0.0,126.0,138117.0,0.375,27.714,9500.0,ladyna14,0
49295,2017,2023,0.0,17.0,3,9,167.0,0.0,1.0,0.0,28.571,1700.0,anappleadaybot,0
51270,2017,2023,10.0,2339.0,338,24,200.0,0.0,127.0,0.2105263157894736,28.571,233900.0,reylo_fic,0
1897,2017,2023,161.0,182.0,37,0,4.0,82.0,545910.0,0.1818181818181817,27.857,18200.0,skuxmahoney,1
3746,2017,2023,24.0,42.0,3595,0,6.0,198.0,13170.0,0.9230769230769232,28.286,4200.0,Patrizia22851,0
2569,2017,2023,72.0,89.0,1316,1,0.0,0.0,0.0,0.2727272727272727,28.571,8900.0,DAKent54,1
1348,2017,2023,57.0,58.0,2721,0,3.0,120.0,1037629.0,0.0,26.429,5800.0,Abhijay_thute47,0
1287,2017,2023,381.0,1493.0,4508,7,0.0,36.0,2016.0,0.8181818181818181,28.0,149300.0,Lacey_LLynn,1
22575,2017,2023,4055.0,3719.0,122137,3,2.0,38.0,48198.0,0.5,28.429,371900.0,legitDottieO,1
8668,2017,2023,2.0,30.0,0,5,28.0,0.0,2.0,0.7857142857142857,28.571,3000.0,spaceoverlord,0
16455,2017,2023,627.0,220.0,23894,3,33.0,0.0,20421.0,0.375,28.571,22000.0,CYDharta,1
12859,2017,2023,525.0,178.0,59972,0,27.0,0.0,28.0,0.4,28.143,17800.0,Carlosr96604301,1
8103,2017,2023,85.0,91.0,7110,0,0.0,0.0,9.0,0.0833333333333333,28.571,9100.0,OrbitCity210,1
1814,2017,2023,441.0,1269.0,2897,29,4.0,40.0,16204.0,0.0909090909090909,28.571,126900.0,abc7alex,1
15880,2017,2023,0.0,146.0,1,5,55.0,0.0,15.0,0.7692307692307692,28.571,14600.0,dragonhoards,0
1929,2017,2023,3.0,209.0,28,23,7.0,0.0,3.0,0.3636363636363636,28.571,20900.0,thetinySAURS,0
402,2017,2023,250.0,7.0,2773,0,0.0,36.0,843639.0,0.0,28.429,700.0,april_cartel,1
10127,2017,2023,941.0,454.0,8719,0,5.0,0.0,38196.0,0.3846153846153846,28.571,45400.0,Cole307489271,1
350,2017,2023,73.0,20.0,1591,0,1.0,20.0,95887.0,0.0714285714285714,28.143,2000.0,BetterThanKepa,0
5619,2017,2023,644.0,203.0,63680,1,30.0,14.0,30654.0,0.3571428571428571,28.429,20300.0,HollyVandercoy,1
539,2017,2023,326.0,25.0,11735,0,1.0,78.0,1498979.0,0.8125,28.143,2500.0,anxiouseducator,1
5739,2017,2023,17.0,1264.0,1,48,10.0,0.0,111.0,0.1818181818181817,28.571,126400.0,ProcPlanets,0
2557,2017,2023,164.0,601.0,1522,4,5.0,30.0,4547.0,0.5185185185185186,28.571,60100.0,Duel_Assessment,0
2570,2017,2023,1080.0,601.0,5764,0,0.0,62.0,1118606.0,0.3846153846153846,27.857,60100.0,Swaylandia,1
3319,2017,2023,121.0,114.0,12596,0,0.0,114.0,609742.0,0.4545454545454546,27.714,11400.0,Vale_CaraVs,0
3502,2017,2023,1081.0,532.0,4842,10,2.0,94.0,259595.0,0.5,28.429,53200.0,JTaylorBaker,1
3100,2017,2023,385.0,285.0,11222,2,4.0,4.0,592.0,0.1578947368421053,28.571,28500.0,Kaane_Hawkvale,1
44059,2017,2023,0.0,278.0,0,1,167.0,0.0,2.0,0.1818181818181817,28.571,27800.0,i7promptbot,0
34255,2017,2023,105.0,1771.0,87648,2,13.0,64.0,1364.0,0.5,28.571,177100.0,japril_soldiers,1
4259,2017,2023,832.0,318.0,856,0,0.0,170.0,2828.0,0.0,28.571,31800.0,FiloRosso2,0
572,2017,2023,1210.0,279.0,500,4,0.0,102.0,8729.0,0.75,28.429,27900.0,KateScully04,1
744,2017,2023,744.0,3792.0,3070,1,1.0,40.0,25655.0,0.5384615384615384,21.143,379200.0,burakhantdm06,0
98119,2017,2023,0.0,50.0,47,8,200.0,0.0,1.0,1.0,28.571,5000.0,WhyBeBot,0
6319,2017,2023,1392.0,2283.0,21545,38,0.0,100.0,17980.0,0.0833333333333333,27.857,228300.0,Brantromyzon,1
3773,2017,2023,5.0,165.0,0,24,14.0,0.0,3.0,0.7142857142857143,28.571,16500.0,cityatnightbot,0
86026,2017,2023,2334.0,3076.0,56725,22,200.0,200.0,7942.0,0.7272727272727273,28.571,307600.0,MarketsHill,0
2478,2017,2023,1.0,421.0,0,9,0.0,0.0,0.0,0.9230769230769232,28.571,42100.0,JudithBotler,0
3509,2017,2023,486.0,187.0,2200,0,0.0,186.0,19304.0,1.0,26.857,18700.0,lorellacan,0
152473,2017,2023,519.0,5218.0,175507,19,118.0,140.0,14281.0,0.3076923076923077,28.571,521800.0,AnnamariaMI85,1
594,2017,2023,134.0,147.0,565,1,0.0,0.0,23.0,0.7692307692307692,28.571,14700.0,daniel_tanori,1
4860,2017,2023,76.0,14.0,11246,0,8.0,54.0,1278861.0,0.3636363636363636,28.429,1400.0,KrisFleck54,1
13565,2017,2023,1433.0,3922.0,14288,15,1.0,140.0,10582.0,0.0,27.714,392200.0,pompeosmile,1
24854,2017,2023,413.0,905.0,29155,0,3.0,32.0,1412.0,0.0999999999999999,28.571,90500.0,Lovely7012,1
30371,2017,2023,11.0,5414.0,66,31,14.0,0.0,455.0,1.0,28.571,541400.0,CozinhaBot,0
3365,2017,2023,775.0,86.0,3926,0,0.0,52.0,276529.0,0.3571428571428571,26.714,8600.0,willosuvs,0
68762,2017,2023,838.0,784.0,6871,55,118.0,0.0,2.0,0.875,28.571,78400.0,TrigonometryBot,0
6625,2017,2023,259.0,191.0,12772,0,44.0,126.0,166943.0,0.1666666666666666,28.571,19100.0,Ms_Tee_Dee,1
51874,2017,2023,592.0,220.0,22306,7,30.0,14.0,41016.0,0.0666666666666666,28.429,22000.0,patriot4fr33,1
2591,2017,2023,6921.0,8327.0,6338,76,0.0,38.0,780.0,0.6086956521739131,28.571,832700.0,SGCountySheriff,1
982,2017,2023,565.0,66.0,34447,1,1.0,36.0,628182.0,0.0,28.286,6600.0,kroach417,1
3825,2017,2023,0.0,2167.0,3,38,14.0,0.0,34.0,0.6875,28.571,216700.0,happyendingbot,0
8503,2017,2023,3.0,137.0,1,23,28.0,0.0,4.0,0.368421052631579,28.571,13700.0,daft_stars,0
3573,2017,2023,786.0,575.0,2301,3,0.0,14.0,762.0,0.9166666666666666,28.429,57500.0,MrsSBillings,1
13582,2017,2023,1128.0,117.0,18878,1,2.0,100.0,1212.0,0.4615384615384615,28.571,11700.0,AlbedoRNATION,1
